10 0
1010 2e-05
2010 4e-05
3010 5e-05
4010 7e-05
5010 8e-05
6010 0.00011
7010 0.00012
8010 0.00014
9010 0.00016
10010 0.00017
11010 0.0002
12010 0.00021
13010 0.00023
14010 0.00024
15010 0.00027
16010 0.00028
17010 0.0003
18010 0.00031
19010 0.00034
20010 0.00035
21010 0.00037
22010 0.00038
23010 0.0004
24010 0.00042
25010 0.00044
26010 0.00045
27010 0.00047
28010 0.00049
29010 0.00051
30010 0.00052
31010 0.00054
32010 0.00056
33010 0.00057
34010 0.00059
35010 0.00061
36010 0.00063
37010 0.00064
38010 0.00066
39010 0.00068
40010 0.0007
41010 0.00071
42010 0.00073
43010 0.00075
44010 0.00077
45010 0.00078
46010 0.0008
47010 0.00082
48010 0.00083
49010 0.00085
50010 0.00087
51010 0.00089
52010 0.0009
53010 0.00092
54010 0.00094
55010 0.00096
56010 0.00097
57010 0.00099
58010 0.001
59010 0.00103
60010 0.00104
61010 0.00106
62010 0.00108
63010 0.00109
64010 0.00111
65010 0.00113
66010 0.00115
67010 0.00116
68010 0.00118
69010 0.00119
70010 0.00122
71010 0.00123
72010 0.00125
73010 0.00127
74010 0.00128
75010 0.0013
76010 0.00132
77010 0.00134
78010 0.00136
79010 0.00137
80010 0.00139
81010 0.00141
82010 0.00142
83010 0.00144
84010 0.00146
85010 0.00148
86010 0.0015
87010 0.00152
88010 0.00153
89010 0.00155
90010 0.00156
91010 0.00158
92010 0.00163
93010 0.00164
94010 0.00165
95010 0.00166
96010 0.00167
97010 0.0017
98010 0.00171
99010 0.00172
